                 6F --- 73: 40, 74: 09, 75: 05, 6F: EC, 70: 01
                 70 --- 73: 40, 74: 09, 75: 05, 6F: EC, 70: 02
                 74 --- 73: 40, 74: 08, 75: 05, 6F: EC, 70: 02
                 73 --- 73: 80, 74: 08, 75: 05, 6F: EC, 70: 02
                 6F --- 73: 80, 74: 08, 75: 05, 6F: D8, 70: 02
                 70 --- 73: 80, 74: 08, 75: 05, 6F: D8, 70: 05
                 74 --- 73: 80, 74: 07, 75: 05, 6F: D8, 70: 05
                 73 --- 73: 00, 74: 07, 75: 05, 6F: D8, 70: 05
                 6F --- 73: 00, 74: 07, 75: 05, 6F: B1, 70: 05
                 70 --- 73: 00, 74: 07, 75: 05, 6F: B1, 70: 0B
                 74 --- 73: 00, 74: 06, 75: 05, 6F: B1, 70: 0B
                 73 --- 73: 00, 74: 06, 75: 05, 6F: B1, 70: 0B
                 6F --- 73: 00, 74: 06, 75: 05, 6F: 62, 70: 0B
                 70 --- 73: 00, 74: 06, 75: 05, 6F: 62, 70: 17
READ  A136 <- FC    --- 73: 00, 74: 06, 75: 05, 6F: 62, 70: 17
                 73 --- 73: FC, 74: 06, 75: 05, 6F: 62, 70: 17
                 74 --- 73: FC, 74: 05, 75: 05, 6F: 62, 70: 17
                 73 --- 73: F8, 74: 05, 75: 05, 6F: 62, 70: 17
                 6F --- 73: F8, 74: 05, 75: 05, 6F: C5, 70: 17
                 70 --- 73: F8, 74: 05, 75: 05, 6F: C5, 70: 2E
                 74 --- 73: F8, 74: 04, 75: 05, 6F: C5, 70: 2E
                 73 --- 73: F0, 74: 04, 75: 05, 6F: C5, 70: 2E
                 6F --- 73: F0, 74: 04, 75: 05, 6F: 8B, 70: 2E
                 70 --- 73: F0, 74: 04, 75: 05, 6F: 8B, 70: 5D
                 74 --- 73: F0, 74: 03, 75: 05, 6F: 8B, 70: 5D
                 73 --- 73: E0, 74: 03, 75: 05, 6F: 8B, 70: 5D
                 6F --- 73: E0, 74: 03, 75: 05, 6F: 17, 70: 5D
                 70 --- 73: E0, 74: 03, 75: 05, 6F: 17, 70: BB
                 74 --- 73: E0, 74: 02, 75: 05, 6F: 17, 70: BB
                 73 --- 73: C0, 74: 02, 75: 05, 6F: 17, 70: BB
                 6F --- 73: C0, 74: 02, 75: 05, 6F: 2F, 70: BB
                 70 --- 73: C0, 74: 02, 75: 05, 6F: 2F, 70: 76
                 74 --- 73: C0, 74: 01, 75: 05, 6F: 2F, 70: 76
                 73 --- 73: 80, 74: 01, 75: 05, 6F: 2F, 70: 76
                 6F --- 73: 80, 74: 01, 75: 05, 6F: 5F, 70: 76
                 70 --- 73: 80, 74: 01, 75: 05, 6F: 5F, 70: EC
                 74 --- 73: 80, 74: 00, 75: 05, 6F: 5F, 70: EC
                 70 --- 73: 80, 74: 00, 75: 05, 6F: 5F, 70: 00
   WRITE 6A23 -> 0C --- 73: 80, 74: 00, 75: 05, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 04, 6F: 5F, 70: 00
   WRITE 6A24 -> C8 --- 73: 80, 74: 00, 75: 04, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 03, 6F: 5F, 70: 00
   WRITE 6A25 -> 0C --- 73: 80, 74: 00, 75: 03, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 02, 6F: 5F, 70: 00
   WRITE 6A26 -> D1 --- 73: 80, 74: 00, 75: 02, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 01, 6F: 5F, 70: 00
   WRITE 6A27 -> 0C --- 73: 80, 74: 00, 75: 01, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 00, 6F: 5F, 70: 00
                 74 --- 73: 80, 74: 01, 75: 00, 6F: 5F, 70: 00
                 73 --- 73: 00, 74: 01, 75: 00, 6F: 5F, 70: 00
                 6F --- 73: 00, 74: 01, 75: 00, 6F: BF, 70: 00
                 74 --- 73: 00, 74: 00, 75: 00, 6F: BF, 70: 00
                 74 --- 73: 00, 74: 01, 75: 00, 6F: BF, 70: 00
                 73 --- 73: 00, 74: 01, 75: 00, 6F: BF, 70: 00
                 6F --- 73: 00, 74: 01, 75: 00, 6F: 7E, 70: 00
                 74 --- 73: 00, 74: 00, 75: 00, 6F: 7E, 70: 00
                 75 --- 73: 00, 74: 00, 75: 02, 6F: 7E, 70: 00
                 74 --- 73: 00, 74: 0A, 75: 02, 6F: 7E, 70: 00
                 73 --- 73: 00, 74: 0A, 75: 02, 6F: 7E, 70: 00
                 6F --- 73: 00, 74: 0A, 75: 02, 6F: FC, 70: 00
                 70 --- 73: 00, 74: 0A, 75: 02, 6F: FC, 70: 00
READ  A137 <- 94    --- 73: 00, 74: 0A, 75: 02, 6F: FC, 70: 00
                 73 --- 73: 94, 74: 0A, 75: 02, 6F: FC, 70: 00
                 74 --- 73: 94, 74: 09, 75: 02, 6F: FC, 70: 00
                 73 --- 73: 28, 74: 09, 75: 02, 6F: FC, 70: 00
                 6F --- 73: 28, 74: 09, 75: 02, 6F: F9, 70: 00
                 70 --- 73: 28, 74: 09, 75: 02, 6F: F9, 70: 01
                 74 --- 73: 28, 74: 08, 75: 02, 6F: F9, 70: 01
                 73 --- 73: 50, 74: 08, 75: 02, 6F: F9, 70: 01
                 6F --- 73: 50, 74: 08, 75: 02, 6F: F2, 70: 01
                 70 --- 73: 50, 74: 08, 75: 02, 6F: F2, 70: 03
                 74 --- 73: 50, 74: 07, 75: 02, 6F: F2, 70: 03
                 73 --- 73: A0, 74: 07, 75: 02, 6F: F2, 70: 03
                 6F --- 73: A0, 74: 07, 75: 02, 6F: E4, 70: 03
                 70 --- 73: A0, 74: 07, 75: 02, 6F: E4, 70: 07
                 74 --- 73: A0, 74: 06, 75: 02, 6F: E4, 70: 07
                 73 --- 73: 40, 74: 06, 75: 02, 6F: E4, 70: 07
                 6F --- 73: 40, 74: 06, 75: 02, 6F: C9, 70: 07
                 70 --- 73: 40, 74: 06, 75: 02, 6F: C9, 70: 0F
                 74 --- 73: 40, 74: 05, 75: 02, 6F: C9, 70: 0F
                 73 --- 73: 80, 74: 05, 75: 02, 6F: C9, 70: 0F
                 6F --- 73: 80, 74: 05, 75: 02, 6F: 92, 70: 0F
                 70 --- 73: 80, 74: 05, 75: 02, 6F: 92, 70: 1F
                 74 --- 73: 80, 74: 04, 75: 02, 6F: 92, 70: 1F
                 73 --- 73: 00, 74: 04, 75: 02, 6F: 92, 70: 1F
                 6F --- 73: 00, 74: 04, 75: 02, 6F: 25, 70: 1F
                 70 --- 73: 00, 74: 04, 75: 02, 6F: 25, 70: 3F
                 74 --- 73: 00, 74: 03, 75: 02, 6F: 25, 70: 3F
                 73 --- 73: 00, 74: 03, 75: 02, 6F: 25, 70: 3F
                 6F --- 73: 00, 74: 03, 75: 02, 6F: 4A, 70: 3F
                 70 --- 73: 00, 74: 03, 75: 02, 6F: 4A, 70: 7E
                 74 --- 73: 00, 74: 02, 75: 02, 6F: 4A, 70: 7E
                 73 --- 73: 00, 74: 02, 75: 02, 6F: 4A, 70: 7E
                 6F --- 73: 00, 74: 02, 75: 02, 6F: 94, 70: 7E
                 70 --- 73: 00, 74: 02, 75: 02, 6F: 94, 70: FC
READ  A138 <- E0    --- 73: 00, 74: 02, 75: 02, 6F: 94, 70: FC
                 73 --- 73: E0, 74: 02, 75: 02, 6F: 94, 70: FC
                 74 --- 73: E0, 74: 01, 75: 02, 6F: 94, 70: FC
                 73 --- 73: C0, 74: 01, 75: 02, 6F: 94, 70: FC
                 6F --- 73: C0, 74: 01, 75: 02, 6F: 29, 70: FC
                 70 --- 73: C0, 74: 01, 75: 02, 6F: 29, 70: F9
                 74 --- 73: C0, 74: 00, 75: 02, 6F: 29, 70: F9
                 70 --- 73: C0, 74: 00, 75: 02, 6F: 29, 70: 01
   WRITE 6A28 -> DE --- 73: C0, 74: 00, 75: 02, 6F: 29, 70: 01
                 75 --- 73: C0, 74: 00, 75: 01, 6F: 29, 70: 01
   WRITE 6A29 -> 08 --- 73: C0, 74: 00, 75: 01, 6F: 29, 70: 01
                 75 --- 73: C0, 74: 00, 75: 00, 6F: 29, 70: 01
                 74 --- 73: C0, 74: 01, 75: 00, 6F: 29, 70: 01
                 73 --- 73: 80, 74: 01, 75: 00, 6F: 29, 70: 01
                 6F --- 73: 80, 74: 01, 75: 00, 6F: 53, 70: 01
                 74 --- 73: 80, 74: 00, 75: 00, 6F: 53, 70: 01
                 74 --- 73: 80, 74: 01, 75: 00, 6F: 53, 70: 01
                 73 --- 73: 00, 74: 01, 75: 00, 6F: 53, 70: 01
                 6F --- 73: 00, 74: 01, 75: 00, 6F: A7, 70: 01
                 74 --- 73: 00, 74: 00, 75: 00, 6F: A7, 70: 01
                 74 --- 73: 00, 74: 03, 75: 00, 6F: A7, 70: 01
                 73 --- 73: 00, 74: 03, 75: 00, 6F: A7, 70: 01
                 6F --- 73: 00, 74: 03, 75: 00, 6F: 4E, 70: 01
                 74 --- 73: 00, 74: 02, 75: 00, 6F: 4E, 70: 01
                 73 --- 73: 00, 74: 02, 75: 00, 6F: 4E, 70: 01
                 6F --- 73: 00, 74: 02, 75: 00, 6F: 9C, 70: 01
                 74 --- 73: 00, 74: 01, 75: 00, 6F: 9C, 70: 01
                 73 --- 73: 00, 74: 01, 75: 00, 6F: 9C, 70: 01
                 6F --- 73: 00, 74: 01, 75: 00, 6F: 38, 70: 01
                 74 --- 73: 00, 74: 00, 75: 00, 6F: 38, 70: 01
                 74 --- 73: 00, 74: 08, 75: 00, 6F: 38, 70: 01
                 73 --- 73: 00, 74: 08, 75: 00, 6F: 38, 70: 01
                 6F --- 73: 00, 74: 08, 75: 00, 6F: 70, 70: 01
                 74 --- 73: 00, 74: 07, 75: 00, 6F: 70, 70: 01
                 73 --- 73: 00, 74: 07, 75: 00, 6F: 70, 70: 01
                 6F --- 73: 00, 74: 07, 75: 00, 6F: E0, 70: 01
READ  A139 <- 18    --- 73: 00, 74: 07, 75: 00, 6F: E0, 70: 01
                 73 --- 73: 18, 74: 07, 75: 00, 6F: E0, 70: 01
                 74 --- 73: 18, 74: 06, 75: 00, 6F: E0, 70: 01
                 73 --- 73: 30, 74: 06, 75: 00, 6F: E0, 70: 01
                 6F --- 73: 30, 74: 06, 75: 00, 6F: C0, 70: 01
                 74 --- 73: 30, 74: 05, 75: 00, 6F: C0, 70: 01
                 73 --- 73: 60, 74: 05, 75: 00, 6F: C0, 70: 01
                 6F --- 73: 60, 74: 05, 75: 00, 6F: 80, 70: 01
                 74 --- 73: 60, 74: 04, 75: 00, 6F: 80, 70: 01
                 73 --- 73: C0, 74: 04, 75: 00, 6F: 80, 70: 01
                 6F --- 73: C0, 74: 04, 75: 00, 6F: 00, 70: 01
                 74 --- 73: C0, 74: 03, 75: 00, 6F: 00, 70: 01
                 73 --- 73: 80, 74: 03, 75: 00, 6F: 00, 70: 01
                 6F --- 73: 80, 74: 03, 75: 00, 6F: 01, 70: 01
                 74 --- 73: 80, 74: 02, 75: 00, 6F: 01, 70: 01
                 73 --- 73: 00, 74: 02, 75: 00, 6F: 01, 70: 01
                 6F --- 73: 00, 74: 02, 75: 00, 6F: 03, 70: 01
                 74 --- 73: 00, 74: 01, 75: 00, 6F: 03, 70: 01
                 73 --- 73: 00, 74: 01, 75: 00, 6F: 03, 70: 01
                 6F --- 73: 00, 74: 01, 75: 00, 6F: 06, 70: 01
                 74 --- 73: 00, 74: 00, 75: 00, 6F: 06, 70: 01
                 75 --- 73: 00, 74: 00, 75: 0F, 6F: 06, 70: 01
                 74 --- 73: 00, 74: 0A, 75: 0F, 6F: 06, 70: 01
                 73 --- 73: 00, 74: 0A, 75: 0F, 6F: 06, 70: 01
                 6F --- 73: 00, 74: 0A, 75: 0F, 6F: 0C, 70: 01
                 70 --- 73: 00, 74: 0A, 75: 0F, 6F: 0C, 70: 02
                 74 --- 73: 00, 74: 09, 75: 0F, 6F: 0C, 70: 02
                 73 --- 73: 00, 74: 09, 75: 0F, 6F: 0C, 70: 02
                 6F --- 73: 00, 74: 09, 75: 0F, 6F: 18, 70: 02
                 70 --- 73: 00, 74: 09, 75: 0F, 6F: 18, 70: 04
READ  A13A <- 46    --- 73: 00, 74: 09, 75: 0F, 6F: 18, 70: 04
                 73 --- 73: 46, 74: 09, 75: 0F, 6F: 18, 70: 04
                 74 --- 73: 46, 74: 08, 75: 0F, 6F: 18, 70: 04
                 73 --- 73: 8C, 74: 08, 75: 0F, 6F: 18, 70: 04
                 6F --- 73: 8C, 74: 08, 75: 0F, 6F: 30, 70: 04
                 70 --- 73: 8C, 74: 08, 75: 0F, 6F: 30, 70: 08
                 74 --- 73: 8C, 74: 07, 75: 0F, 6F: 30, 70: 08
                 73 --- 73: 18, 74: 07, 75: 0F, 6F: 30, 70: 08
                 6F --- 73: 18, 74: 07, 75: 0F, 6F: 61, 70: 08
                 70 --- 73: 18, 74: 07, 75: 0F, 6F: 61, 70: 10
                 74 --- 73: 18, 74: 06, 75: 0F, 6F: 61, 70: 10
                 73 --- 73: 30, 74: 06, 75: 0F, 6F: 61, 70: 10
                 6F --- 73: 30, 74: 06, 75: 0F, 6F: C2, 70: 10
                 70 --- 73: 30, 74: 06, 75: 0F, 6F: C2, 70: 20
                 74 --- 73: 30, 74: 05, 75: 0F, 6F: C2, 70: 20
                 73 --- 73: 60, 74: 05, 75: 0F, 6F: C2, 70: 20
                 6F --- 73: 60, 74: 05, 75: 0F, 6F: 84, 70: 20
                 70 --- 73: 60, 74: 05, 75: 0F, 6F: 84, 70: 41
                 74 --- 73: 60, 74: 04, 75: 0F, 6F: 84, 70: 41
                 73 --- 73: C0, 74: 04, 75: 0F, 6F: 84, 70: 41
                 6F --- 73: C0, 74: 04, 75: 0F, 6F: 08, 70: 41
                 70 --- 73: C0, 74: 04, 75: 0F, 6F: 08, 70: 83
                 74 --- 73: C0, 74: 03, 75: 0F, 6F: 08, 70: 83
                 73 --- 73: 80, 74: 03, 75: 0F, 6F: 08, 70: 83
                 6F --- 73: 80, 74: 03, 75: 0F, 6F: 11, 70: 83
                 70 --- 73: 80, 74: 03, 75: 0F, 6F: 11, 70: 06
                 74 --- 73: 80, 74: 02, 75: 0F, 6F: 11, 70: 06
                 73 --- 73: 00, 74: 02, 75: 0F, 6F: 11, 70: 06
                 6F --- 73: 00, 74: 02, 75: 0F, 6F: 23, 70: 06
                 70 --- 73: 00, 74: 02, 75: 0F, 6F: 23, 70: 0C
                 74 --- 73: 00, 74: 01, 75: 0F, 6F: 23, 70: 0C
                 73 --- 73: 00, 74: 01, 75: 0F, 6F: 23, 70: 0C
                 6F --- 73: 00, 74: 01, 75: 0F, 6F: 46, 70: 0C
                 70 --- 73: 00, 74: 01, 75: 0F, 6F: 46, 70: 18
READ  A13B <- C1    --- 73: 00, 74: 01, 75: 0F, 6F: 46, 70: 18
                 73 --- 73: C1, 74: 01, 75: 0F, 6F: 46, 70: 18
                 74 --- 73: C1, 74: 00, 75: 0F, 6F: 46, 70: 18
                 70 --- 73: C1, 74: 00, 75: 0F, 6F: 46, 70: 00
   WRITE 6A2A -> 00 --- 73: C1, 74: 00, 75: 0F, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 0E, 6F: 46, 70: 00
   WRITE 6A2B -> 00 --- 73: C1, 74: 00, 75: 0E, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 0D, 6F: 46, 70: 00
   WRITE 6A2C -> 00 --- 73: C1, 74: 00, 75: 0D, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 0C, 6F: 46, 70: 00
   WRITE 6A2D -> 00 --- 73: C1, 74: 00, 75: 0C, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 0B, 6F: 46, 70: 00
   WRITE 6A2E -> 00 --- 73: C1, 74: 00, 75: 0B, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 0A, 6F: 46, 70: 00
   WRITE 6A2F -> 00 --- 73: C1, 74: 00, 75: 0A, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 09, 6F: 46, 70: 00
   WRITE 6A30 -> 00 --- 73: C1, 74: 00, 75: 09, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 08, 6F: 46, 70: 00
   WRITE 6A31 -> 00 --- 73: C1, 74: 00, 75: 08, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 07, 6F: 46, 70: 00
   WRITE 6A32 -> 00 --- 73: C1, 74: 00, 75: 07, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 06, 6F: 46, 70: 00
   WRITE 6A33 -> 00 --- 73: C1, 74: 00, 75: 06, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 05, 6F: 46, 70: 00
   WRITE 6A34 -> 00 --- 73: C1, 74: 00, 75: 05, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 04, 6F: 46, 70: 00
   WRITE 6A35 -> 00 --- 73: C1, 74: 00, 75: 04, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 03, 6F: 46, 70: 00
   WRITE 6A36 -> 00 --- 73: C1, 74: 00, 75: 03, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 02, 6F: 46, 70: 00
   WRITE 6A37 -> 00 --- 73: C1, 74: 00, 75: 02, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 01, 6F: 46, 70: 00
   WRITE 6A38 -> 00 --- 73: C1, 74: 00, 75: 01, 6F: 46, 70: 00
                 75 --- 73: C1, 74: 00, 75: 00, 6F: 46, 70: 00
                 74 --- 73: C1, 74: 01, 75: 00, 6F: 46, 70: 00
                 73 --- 73: 82, 74: 01, 75: 00, 6F: 46, 70: 00
                 6F --- 73: 82, 74: 01, 75: 00, 6F: 8D, 70: 00
                 74 --- 73: 82, 74: 00, 75: 00, 6F: 8D, 70: 00
                 74 --- 73: 82, 74: 01, 75: 00, 6F: 8D, 70: 00
                 73 --- 73: 04, 74: 01, 75: 00, 6F: 8D, 70: 00
                 6F --- 73: 04, 74: 01, 75: 00, 6F: 1B, 70: 00
                 74 --- 73: 04, 74: 00, 75: 00, 6F: 1B, 70: 00
                 74 --- 73: 04, 74: 03, 75: 00, 6F: 1B, 70: 00
                 73 --- 73: 08, 74: 03, 75: 00, 6F: 1B, 70: 00
                 6F --- 73: 08, 74: 03, 75: 00, 6F: 36, 70: 00
                 74 --- 73: 08, 74: 02, 75: 00, 6F: 36, 70: 00
                 73 --- 73: 10, 74: 02, 75: 00, 6F: 36, 70: 00
                 6F --- 73: 10, 74: 02, 75: 00, 6F: 6C, 70: 00
                 74 --- 73: 10, 74: 01, 75: 00, 6F: 6C, 70: 00
                 73 --- 73: 20, 74: 01, 75: 00, 6F: 6C, 70: 00
                 6F --- 73: 20, 74: 01, 75: 00, 6F: D8, 70: 00
                 74 --- 73: 20, 74: 00, 75: 00, 6F: D8, 70: 00
                 74 --- 73: 20, 74: 08, 75: 00, 6F: D8, 70: 00
                 73 --- 73: 40, 74: 08, 75: 00, 6F: D8, 70: 00
                 6F --- 73: 40, 74: 08, 75: 00, 6F: B0, 70: 00
                 74 --- 73: 40, 74: 07, 75: 00, 6F: B0, 70: 00
                 73 --- 73: 80, 74: 07, 75: 00, 6F: B0, 70: 00
                 6F --- 73: 80, 74: 07, 75: 00, 6F: 60, 70: 00
                 74 --- 73: 80, 74: 06, 75: 00, 6F: 60, 70: 00
                 73 --- 73: 00, 74: 06, 75: 00, 6F: 60, 70: 00
                 6F --- 73: 00, 74: 06, 75: 00, 6F: C1, 70: 00
READ  A13C <- 30    --- 73: 00, 74: 06, 75: 00, 6F: C1, 70: 00
                 73 --- 73: 30, 74: 06, 75: 00, 6F: C1, 70: 00
                 74 --- 73: 30, 74: 05, 75: 00, 6F: C1, 70: 00
                 73 --- 73: 60, 74: 05, 75: 00, 6F: C1, 70: 00
                 6F --- 73: 60, 74: 05, 75: 00, 6F: 82, 70: 00
                 74 --- 73: 60, 74: 04, 75: 00, 6F: 82, 70: 00
                 73 --- 73: C0, 74: 04, 75: 00, 6F: 82, 70: 00
                 6F --- 73: C0, 74: 04, 75: 00, 6F: 04, 70: 00
                 74 --- 73: C0, 74: 03, 75: 00, 6F: 04, 70: 00
                 73 --- 73: 80, 74: 03, 75: 00, 6F: 04, 70: 00
                 6F --- 73: 80, 74: 03, 75: 00, 6F: 09, 70: 00
                 74 --- 73: 80, 74: 02, 75: 00, 6F: 09, 70: 00
                 73 --- 73: 00, 74: 02, 75: 00, 6F: 09, 70: 00
                 6F --- 73: 00, 74: 02, 75: 00, 6F: 13, 70: 00
                 74 --- 73: 00, 74: 01, 75: 00, 6F: 13, 70: 00
                 73 --- 73: 00, 74: 01, 75: 00, 6F: 13, 70: 00
                 6F --- 73: 00, 74: 01, 75: 00, 6F: 26, 70: 00
                 74 --- 73: 00, 74: 00, 75: 00, 6F: 26, 70: 00
                 75 --- 73: 00, 74: 00, 75: 2F, 6F: 26, 70: 00
                 74 --- 73: 00, 74: 0A, 75: 2F, 6F: 26, 70: 00
                 73 --- 73: 00, 74: 0A, 75: 2F, 6F: 26, 70: 00
                 6F --- 73: 00, 74: 0A, 75: 2F, 6F: 4C, 70: 00
                 70 --- 73: 00, 74: 0A, 75: 2F, 6F: 4C, 70: 00
                 74 --- 73: 00, 74: 09, 75: 2F, 6F: 4C, 70: 00
                 73 --- 73: 00, 74: 09, 75: 2F, 6F: 4C, 70: 00
                 6F --- 73: 00, 74: 09, 75: 2F, 6F: 98, 70: 00
                 70 --- 73: 00, 74: 09, 75: 2F, 6F: 98, 70: 00
                 74 --- 73: 00, 74: 08, 75: 2F, 6F: 98, 70: 00
                 73 --- 73: 00, 74: 08, 75: 2F, 6F: 98, 70: 00
                 6F --- 73: 00, 74: 08, 75: 2F, 6F: 30, 70: 00
                 70 --- 73: 00, 74: 08, 75: 2F, 6F: 30, 70: 01
READ  A13D <- BF    --- 73: 00, 74: 08, 75: 2F, 6F: 30, 70: 01
                 73 --- 73: BF, 74: 08, 75: 2F, 6F: 30, 70: 01
                 74 --- 73: BF, 74: 07, 75: 2F, 6F: 30, 70: 01
                 73 --- 73: 7E, 74: 07, 75: 2F, 6F: 30, 70: 01
                 6F --- 73: 7E, 74: 07, 75: 2F, 6F: 61, 70: 01
                 70 --- 73: 7E, 74: 07, 75: 2F, 6F: 61, 70: 02
                 74 --- 73: 7E, 74: 06, 75: 2F, 6F: 61, 70: 02
                 73 --- 73: FC, 74: 06, 75: 2F, 6F: 61, 70: 02
                 6F --- 73: FC, 74: 06, 75: 2F, 6F: C2, 70: 02
                 70 --- 73: FC, 74: 06, 75: 2F, 6F: C2, 70: 04
                 74 --- 73: FC, 74: 05, 75: 2F, 6F: C2, 70: 04
                 73 --- 73: F8, 74: 05, 75: 2F, 6F: C2, 70: 04
                 6F --- 73: F8, 74: 05, 75: 2F, 6F: 85, 70: 04
                 70 --- 73: F8, 74: 05, 75: 2F, 6F: 85, 70: 09
                 74 --- 73: F8, 74: 04, 75: 2F, 6F: 85, 70: 09
                 73 --- 73: F0, 74: 04, 75: 2F, 6F: 85, 70: 09
                 6F --- 73: F0, 74: 04, 75: 2F, 6F: 0B, 70: 09
                 70 --- 73: F0, 74: 04, 75: 2F, 6F: 0B, 70: 13
                 74 --- 73: F0, 74: 03, 75: 2F, 6F: 0B, 70: 13
                 73 --- 73: E0, 74: 03, 75: 2F, 6F: 0B, 70: 13
                 6F --- 73: E0, 74: 03, 75: 2F, 6F: 17, 70: 13
                 70 --- 73: E0, 74: 03, 75: 2F, 6F: 17, 70: 26
                 74 --- 73: E0, 74: 02, 75: 2F, 6F: 17, 70: 26
                 73 --- 73: C0, 74: 02, 75: 2F, 6F: 17, 70: 26
                 6F --- 73: C0, 74: 02, 75: 2F, 6F: 2F, 70: 26
                 70 --- 73: C0, 74: 02, 75: 2F, 6F: 2F, 70: 4C
                 74 --- 73: C0, 74: 01, 75: 2F, 6F: 2F, 70: 4C
                 73 --- 73: 80, 74: 01, 75: 2F, 6F: 2F, 70: 4C
                 6F --- 73: 80, 74: 01, 75: 2F, 6F: 5F, 70: 4C
                 70 --- 73: 80, 74: 01, 75: 2F, 6F: 5F, 70: 98
                 74 --- 73: 80, 74: 00, 75: 2F, 6F: 5F, 70: 98
                 70 --- 73: 80, 74: 00, 75: 2F, 6F: 5F, 70: 00
   WRITE 6A39 -> 80 --- 73: 80, 74: 00, 75: 2F, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 2E, 6F: 5F, 70: 00
   WRITE 6A3A -> 00 --- 73: 80, 74: 00, 75: 2E, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 2D, 6F: 5F, 70: 00
   WRITE 6A3B -> 80 --- 73: 80, 74: 00, 75: 2D, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 2C, 6F: 5F, 70: 00
   WRITE 6A3C -> 00 --- 73: 80, 74: 00, 75: 2C, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 2B, 6F: 5F, 70: 00
   WRITE 6A3D -> 80 --- 73: 80, 74: 00, 75: 2B, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 2A, 6F: 5F, 70: 00
   WRITE 6A3E -> 00 --- 73: 80, 74: 00, 75: 2A, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 29, 6F: 5F, 70: 00
   WRITE 6A3F -> 00 --- 73: 80, 74: 00, 75: 29, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 28, 6F: 5F, 70: 00
   WRITE 6A40 -> 00 --- 73: 80, 74: 00, 75: 28, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 27, 6F: 5F, 70: 00
   WRITE 6A41 -> 00 --- 73: 80, 74: 00, 75: 27, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 26, 6F: 5F, 70: 00
   WRITE 6A42 -> 00 --- 73: 80, 74: 00, 75: 26, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 25, 6F: 5F, 70: 00
   WRITE 6A43 -> 00 --- 73: 80, 74: 00, 75: 25, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 24, 6F: 5F, 70: 00
   WRITE 6A44 -> 00 --- 73: 80, 74: 00, 75: 24, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 23, 6F: 5F, 70: 00
   WRITE 6A45 -> 00 --- 73: 80, 74: 00, 75: 23, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 22, 6F: 5F, 70: 00
   WRITE 6A46 -> 00 --- 73: 80, 74: 00, 75: 22, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 21, 6F: 5F, 70: 00
   WRITE 6A47 -> 00 --- 73: 80, 74: 00, 75: 21, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 20, 6F: 5F, 70: 00
   WRITE 6A48 -> 00 --- 73: 80, 74: 00, 75: 20, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 1F, 6F: 5F, 70: 00
   WRITE 6A49 -> 00 --- 73: 80, 74: 00, 75: 1F, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 1E, 6F: 5F, 70: 00
   WRITE 6A4A -> 00 --- 73: 80, 74: 00, 75: 1E, 6F: 5F, 70: 00
                 75 --- 73: 80, 74: 00, 75: 1D, 6F: 5F, 70: 00
   WRITE 6A4B -> 00 --- 73: 80, 74: 00, 75: 1D, 6F: 5F, 70: 00
